Rk,Player,From,To,No of Season,Tm,Lg,G,GS,Tgt,Rec,Yds,Y/R,TD,Y/G,Ctch%,Y/Tgt
1284,Corey Holliday,1995,1997,3,PIT,NFL,16,0,12,1,7,7,0,0.4,8.30%,0.58
1285,Marcus Kemp,2017,2018,2,KAN,NFL,17,0,2,1,7,7,0,0.4,50.00%,3.5
1286,Allen Lazard,2018,2019,2,GNB,NFL,5,0,1,1,7,7,0,1.4,100.00%,7
1287,Orlando Parker,1994,1994,1,NYJ,NFL,2,0,3,1,7,7,0,3.5,33.30%,2.33
1288,Charlie Rogers,1999,2003,5,TOT,NFL,67,0,3,1,7,7,0,0.1,33.30%,2.33
1289,Paul Williams,2008,2008,1,OTI,NFL,5,0,3,1,7,7,0,1.4,33.30%,2.33
1290,Dallas Baker,2008,2008,1,PIT,NFL,8,0,2,1,6,6,0,0.8,50.00%,3
1291,Damon Dunn,1999,2000,2,TOT,NFL,5,0,3,1,6,6,0,1.2,33.30%,2
1292,Biren Ealy,2007,2009,3,TOT,NFL,5,0,3,1,6,6,0,1.2,33.30%,2
1293,Manuel Johnson,2010,2010,1,DAL,NFL,2,0,5,1,6,6,0,3,20.00%,1.2
1294,Paul McRoberts,2016,2016,1,RAM,NFL,2,0,1,1,6,6,0,3,100.00%,6
1295,O.J. Small,2005,2005,1,OTI,NFL,2,0,1,1,6,6,0,3,100.00%,6
1296,Lenzie Jackson,1999,2001,3,TOT,NFL,21,0,5,1,5,5,0,0.2,20.00%,1
1297,Jordan Kent,2008,2009,2,TOT,NFL,14,1,10,1,5,5,0,0.4,10.00%,0.5
1298,Reggie Lawrence,1993,1993,1,PHI,NFL,1,0,,1,5,5,0,5,,
1299,Marcus Maxwell,2005,2007,3,TOT,NFL,9,0,2,1,5,5,0,0.6,50.00%,2.5
1300,Larry Pinkard,2017,2017,1,JAX,NFL,4,0,1,1,5,5,0,1.3,100.00%,5
1301,Vinny Sutherland,2001,2002,2,TOT,NFL,18,0,1,1,5,5,0,0.3,100.00%,5
1302,Duke Calhoun,2010,2012,3,TOT,NFL,9,0,2,1,4,4,0,0.4,50.00%,2
1303,Kevin Dorsey,2014,2014,1,GNB,NFL,3,0,2,1,4,4,0,1.3,50.00%,2
1304,Max McCaffrey,2017,2018,2,TOT,NFL,6,0,1,1,4,4,0,0.7,100.00%,4
1305,Chris Williams,2008,2014,7,TOT,NFL,72,57,1,1,4,4,0,0.1,100.00%,4
1306,Chris Davis,2007,2007,1,NYJ,NFL,2,0,1,1,3,3,0,1.5,100.00%,3
1307,Jordan Payton,2016,2016,1,CLE,NFL,4,0,3,1,3,3,0,0.8,33.30%,1
1308,Gary Banks,2010,2010,1,SDG,NFL,2,2,3,1,2,2,0,1,33.30%,0.67
1309,Matt Hazel,2014,2017,4,TOT,NFL,9,1,2,1,1,1,0,0.1,50.00%,0.5
1310,Robert Reed,1999,1999,1,SDG,NFL,3,0,1,1,1,1,0,0.3,100.00%,1
1311,Darvin Adams,2011,2011,1,CAR,NFL,2,0,,0,0,,0,0,0.00%,
1312,Rodney Adams,2017,2017,1,MIN,NFL,1,0,0,0,0,,0,0,0.00%,
1313,Quincy Adeboyejo,2017,2017,1,RAV,NFL,1,0,0,0,0,,0,0,0.00%,
1314,Jake Allen,2009,2009,1,2TM,NFL,3,0,1,0,0,,0,0,0.00%,0
1315,Torrence Allen,2014,2014,1,SDG,NFL,0,,,0,0,,0,,0.00%,
1316,Richard Alston,2004,2004,1,CLE,NFL,9,0,1,0,0,,0,0,0.00%,0
1317,Otis Amey,2005,2005,1,SFO,NFL,11,0,4,0,0,,0,0,0.00%,0
1318,Joe Anderson,2012,2013,2,CHI,NFL,9,0,1,0,0,,0,0,0.00%,0
1319,Scott Ankrom,1989,1989,1,DAL,NFL,10,0,,0,0,,0,0,,
1320,Glenn Antrum,1989,1989,1,NWE,NFL,1,0,,0,0,,0,0,,
1321,Thomas Bailey,1995,1995,1,CIN,NFL,1,0,,0,0,,0,0,0.00%,
1322,Tim Baker,2001,2001,1,PIT,NFL,3,0,,0,0,,0,0,0.00%,
1323,Lew Barnes,1989,1989,1,KAN,NFL,2,0,,0,0,,0,0,,
1324,Phil Bates,2012,2014,3,TOT,NFL,1,0,,0,0,,0,0,0.00%,
1325,Mike Bellamy,1990,1990,1,PHI,NFL,6,0,,0,0,,0,0,,
1326,Tim Benford,2012,2014,3,DAL,NFL,0,,,0,0,,0,,0.00%,
1327,Jace Billingsley,2017,2017,1,DET,NFL,2,0,0,0,0,,0,0,0.00%,
1328,Nathan Black,2002,2002,1,CAR,NFL,5,0,0,0,0,,0,0,0.00%,
1329,Saeed Blacknall,2018,2018,1,RAI,NFL,1,0,0,0,0,,0,0,0.00%,
1330,Emory Blake,2014,2014,1,RAM,NFL,0,,,0,0,,0,,0.00%,
1331,Tony Bland,1997,1998,2,MIN,NFL,3,0,,0,0,,0,0,0.00%,
1332,Darrius Blevins,2000,2000,1,RAM,NFL,5,0,0,0,0,,0,0,0.00%,
1333,Alan Bonner,2014,2014,1,HTX,NFL,0,,,0,0,,0,,0.00%,
1334,Melvin Bonner,1993,1993,1,DEN,NFL,3,0,,0,0,,0,0,0.00%,
1335,Kadron Boone,2014,2014,1,RAM,NFL,0,,,0,0,,0,,0.00%,
1336,Matt Bouza,1989,1989,1,CLT,NFL,2,0,,0,0,,0,0,,
1337,Chris Boyd,2014,2014,1,DAL,NFL,0,,,0,0,,0,,0.00%,
1338,LaVell Boyd,2000,2000,1,CIN,NFL,2,0,0,0,0,,0,0,0.00%,
1339,Daniel Braverman,2016,2016,1,CHI,NFL,3,0,2,0,0,,0,0,0.00%,0
1340,K.J. Brent,2017,2017,1,CLT,NFL,5,0,1,0,0,,0,0,0.00%,0
1341,Anthony Bright,2002,2002,1,CAR,NFL,1,0,3,0,0,,0,0,0.00%,0
1342,Ben Bronson,1995,1995,1,CLT,NFL,9,0,0,0,0,,0,0,0.00%,
1343,Chris Brooks,2010,2010,1,CLT,NFL,1,0,,0,0,,0,0,0.00%,
1344,Jamall Broussard,2004,2004,1,CAR,NFL,8,0,0,0,0,,0,0,0.00%,
1345,Antonio Brown,2003,2005,3,TOT,NFL,26,0,1,0,0,,0,0,0.00%,0
1346,Fred Brown,2019,2019,1,DEN,NFL,1,0,0,0,0,,0,0,0.00%,
1347,Arland Bruce,2003,2003,1,SFO,NFL,2,0,0,0,0,,0,0,0.00%,
1348,Lamont Bryant,2012,2012,1,CAR,NFL,,,,0,0,,0,,0.00%,
1349,Romby Bryant,2005,2005,1,ATL,NFL,3,0,0,0,0,,0,0,0.00%,
1350,Kendricke Bullard,1996,1996,1,JAX,NFL,12,0,,0,0,,0,0,0.00%,
1351,Marquis Bundy,2017,2017,1,NYG,NFL,1,1,3,0,0,,0,0,0.00%,0
1352,Dialleo Burks,2000,2000,1,CAR,NFL,1,0,0,0,0,,0,0,0.00%,
1353,Troy Burrell,2012,2012,1,DET,NFL,,,,0,0,,0,,0.00%,
1354,Isaiah Burse,2014,2016,3,TOT,NFL,21,1,5,0,0,,0,0,0.00%,0
1355,Michael Campbell,2013,2013,1,NYJ,NFL,4,0,2,0,0,,0,0,0.00%,0
1356,Jason Carter,2006,2006,1,MIN,NFL,1,0,,0,0,,0,0,0.00%,
1357,Curtis Ceaser,1995,1995,1,NYJ,NFL,4,0,,0,0,,0,0,0.00%,
1358,Brelon Chancellor,2014,2014,1,SDG,NFL,0,,,0,0,,0,,0.00%,
1359,Greg Childs,2012,2012,1,MIN,NFL,,,,0,0,,0,,0.00%,
1360,Kenny Clark,2003,2003,1,MIN,NFL,1,0,0,0,0,,0,0,0.00%,
1361,Danny Coale,2012,2012,1,DAL,NFL,,,,0,0,,0,,0.00%,
1362,Stacy Coley,2017,2018,2,TOT,NFL,7,0,1,0,0,,0,0,0.00%,0
1363,Kain Colter,2014,2014,1,MIN,NFL,0,,,0,0,,0,,0.00%,
1364,Damian Copeland,2014,2014,1,JAX,NFL,0,,,0,0,,0,,0.00%,
1365,Willie Culpepper,1992,1992,1,TAM,NFL,3,0,,0,0,,0,0,0.00%,
1366,B.J. Cunningham,2012,2014,3,TOT,NFL,2,0,,0,0,,0,0,0.00%,
1367,Airese Currie,2006,2006,1,CHI,NFL,1,0,,0,0,,0,0,0.00%,
1368,Dominique Curry,2010,2012,3,TOT,NFL,18,0,0,0,0,,0,0,0.00%,
1369,Kirby Dar Dar,1995,1998,4,MIA,NFL,14,0,,0,0,,0,0,0.00%,
1370,Andra Davis,2002,2011,10,TOT,NFL,143,103,0,0,0,,0,0,0.00%,
1371,Britt Davis,2010,2010,1,DEN,NFL,3,0,0,0,0,,0,0,0.00%,
1372,Dominique Davis,2012,2014,3,TOT,NFL,2,0,13,0,0,,0,0,0.00%,0
1373,Jace Davis,2014,2014,1,2TM,NFL,0,,,0,0,,0,,0.00%,
1374,Lorenzo Davis,1990,1990,1,PIT,NFL,4,0,,0,0,,0,0,,
1375,Nick Davis,2002,2003,2,MIN,NFL,16,0,0,0,0,,0,0,0.00%,
1376,Allen DeGraffenreid,1993,1993,1,CIN,NFL,2,0,,0,0,,0,0,0.00%,
1377,Derek Dorris,2002,2002,1,NYG,NFL,6,0,2,0,0,,0,0,0.00%,0
1378,David Douglas,2012,2012,1,TAM,NFL,1,0,,0,0,,0,0,0.00%,
1379,Todd Doxzon,1998,1998,1,MIA,NFL,9,0,1,0,0,,0,0,0.00%,0
1380,Ashton Dulin,2019,2019,1,CLT,NFL,1,0,0,0,0,,0,0,0.00%,
1381,LaTarence Dunbar,2003,2003,1,ATL,NFL,5,0,0,0,0,,0,0,0.00%,
1382,Steven Dunbar,2018,2018,1,SFO,NFL,1,0,0,0,0,,0,0,0.00%,
1383,Reggie Dunn,2014,2014,1,DAL,NFL,0,,,0,0,,0,,0.00%,
1384,Malachi Dupre,2018,2018,1,CRD,NFL,1,0,0,0,0,,0,0,0.00%,
1385,Ed Eagan,2017,2017,1,NYG,NFL,4,0,1,0,0,,0,0,0.00%,0
1386,Dominique Edison,2009,2009,1,OTI,NFL,5,0,,0,0,,0,0,0.00%,
1387,Jamin Elliott,2002,2006,5,TOT,NFL,3,0,0,0,0,,0,0,0.00%,
1388,Mike Espy,2006,2006,1,WAS,NFL,1,0,,0,0,,0,0,0.00%,
1389,Shaquelle Evans,2014,2014,1,NYJ,NFL,0,,,0,0,,0,,0.00%,
1390,Amod Field,1991,1991,1,CRD,NFL,2,0,,0,0,,0,0,,
1391,P.J. Fleck,2004,2004,1,SFO,NFL,1,0,1,0,0,,0,0,0.00%,0
1392,Carl Ford,2005,2005,1,CHI,NFL,10,0,0,0,0,,0,0,0.00%,
1393,Chris Ford,1990,1990,1,TAM,NFL,1,0,,0,0,,0,0,,
1394,Donte Foster,2014,2014,1,MIN,NFL,0,,,0,0,,0,,0.00%,
1395,Daurice Fountain,2018,2018,1,CLT,NFL,1,0,0,0,0,,0,0,0.00%,
1396,Eric Fowler,2009,2009,1,DET,NFL,3,0,,0,0,,0,0,0.00%,
1397,Carlos Francis,2004,2004,1,RAI,NFL,5,0,0,0,0,,0,0,0.00%,
1398,Mose Frazier,2017,2018,2,CAR,NFL,2,0,0,0,0,,0,0,0.00%,
1399,Isaac Fruechte,2016,2016,1,MIN,NFL,1,0,1,0,0,,0,0,0.00%,0
1400,Jeff Fuller,2012,2012,1,MIA,NFL,,,,0,0,,0,,0.00%,
1401,Rico Gafford,2018,2018,1,RAI,NFL,1,0,0,0,0,,0,0,0.00%,
1402,Tony Gaiter,1997,1998,2,TOT,NFL,6,0,0,0,0,,0,0,0.00%,
1403,Mitchell Galloway,1997,1997,1,BUF,NFL,3,0,5,0,0,,0,0,0.00%,0
1404,David Gamble,1997,1997,1,DEN,NFL,2,0,,0,0,,0,0,0.00%,
1405,Michael Gasperson,2007,2007,1,PHI,NFL,1,0,1,0,0,,0,0,0.00%,0
1406,Chas Gessner,2007,2007,1,TAM,NFL,1,0,0,0,0,,0,0,0.00%,
1407,Sam Giguere,2009,2009,1,CLT,NFL,1,0,2,0,0,,0,0,0.00%,0
1408,Alex Gillett,2014,2014,1,GNB,NFL,0,,,0,0,,0,,0.00%,
1409,David Gilreath,2012,2014,3,TOT,NFL,3,0,2,0,0,,0,0,0.00%,0
1410,Chris Givens,2012,2012,1,NOR,NFL,,,,0,0,,0,,0.00%,
1411,C.J. Goodwin,2014,2019,6,TOT,NFL,35,1,0,0,0,,0,0,0.00%,
1412,John Granby,1992,1992,1,DEN,NFL,4,1,,0,0,,0,0,0.00%,
1413,Janarion Grant,2018,2018,1,RAV,NFL,2,0,0,0,0,,0,0,0.00%,
1414,Jared Green,2012,2012,1,CAR,NFL,,,,0,0,,0,,0.00%,
1415,Saalim Hakim,2012,2015,4,TOT,NFL,21,0,1,0,0,,0,0,0.00%,0
1416,Rannell Hall,2015,2015,1,CLE,NFL,1,0,0,0,0,,0,0,0.00%,
1417,Derrick Hamilton,2004,2004,1,SFO,NFL,2,0,1,0,0,,0,0,0.00%,0
1418,Lawrence Hamilton,2003,2004,2,TOT,NFL,6,1,3,0,0,,0,0,0.00%,0
1419,Darius Hanks,2012,2012,1,WAS,NFL,,,,0,0,,0,,0.00%,
1420,Chris Harper,2013,2014,2,TOT,NFL,4,0,,0,0,,0,0,0.00%,
1421,Justin Harper,2009,2009,1,RAV,NFL,2,0,1,0,0,,0,0,0.00%,0
1422,Gary Harrell,1995,1995,1,NYG,NFL,4,0,1,0,0,,0,0,0.00%,0
1423,Carl Harry,1989,1992,4,WAS,NFL,2,0,,0,0,,0,0,,
1424,Travis Harvey,2014,2014,1,3TM,NFL,0,,,0,0,,0,,0.00%,
1425,Mike Hass,2007,2009,3,TOT,NFL,2,0,,0,0,,0,0,0.00%,
1426,Joe Hastings,2011,2011,1,SFO,NFL,1,0,1,0,0,,0,0,0.00%,0
1427,Micah Hatfield,2014,2014,1,SDG,NFL,0,,,0,0,,0,,0.00%,
1428,Herb Haygood,2002,2002,1,DEN,NFL,4,0,1,0,0,,0,0,0.00%,0
1429,Quadree Henderson,2018,2018,1,NYG,NFL,5,0,0,0,0,,0,0,0.00%,
1430,Darrell Hill,2002,2004,3,OTI,NFL,33,0,1,0,0,,0,0,0.00%,0
1431,Kahlil Hill,2002,2002,1,ATL,NFL,1,0,0,0,0,,0,0,0.00%,
1432,Krishawn Hogan,2017,2017,1,CLT,NFL,2,0,0,0,0,,0,0,0.00%,
1433,Jonathan Holland,2008,2009,2,RAI,NFL,17,0,0,0,0,,0,0,0.00%,
1434,Caleb Holley,2014,2014,1,BUF,NFL,0,,,0,0,,0,,0.00%,
1435,Jeremy Horne,2010,2011,2,KAN,NFL,12,0,3,0,0,,0,0,0.00%,0
1436,Lil'Jordan Humphrey,2019,2019,1,NOR,NFL,2,0,1,0,0,,0,0,0.00%,0
1437,Juaquin Iglesias,2009,2009,1,CHI,NFL,1,0,0,0,0,,0,0,0.00%,
1438,Andy Isabella,2019,2019,1,CRD,NFL,3,0,0,0,0,,0,0,0.00%,
1439,Alfred Jackson,1989,1996,8,TOT,NFL,45,5,0,0,0,,0,0,,
1440,Chris Jackson,2000,2003,4,TOT,NFL,3,0,1,0,0,,0,0,0.00%,0
1441,Dexter Jackson,2008,2008,1,TAM,NFL,7,0,0,0,0,,0,0,0.00%,
1442,Jerrell Jackson,2012,2012,1,JAX,NFL,1,0,,0,0,,0,0,0.00%,
1443,Marcus Jackson,2012,2012,1,ATL,NFL,,,,0,0,,0,,0.00%,
1444,Chuck Jacobs,2014,2014,1,SFO,NFL,0,,,0,0,,0,,0.00%,
1445,Darnell Jenkins,2008,2008,1,HTX,NFL,1,0,,0,0,,0,0,0.00%,
1446,Greg Jenkins,2013,2014,2,RAI,NFL,6,0,1,0,0,,0,0,0.00%,0
1447,Justin Jenkins,2007,2009,3,BUF,NFL,36,0,1,0,0,,0,0,0.00%,0
1448,Mike Jenkins,1997,1997,1,CIN,NFL,4,0,1,0,0,,0,0,0.00%,0
1449,Albert Johnson,2002,2003,2,TOT,NFL,5,0,0,0,0,,0,0,0.00%,
1450,Alex Johnson,1991,1991,1,OTI,NFL,5,0,,0,0,,0,0,,
1451,Alonzo Johnson,1998,1998,1,NOR,NFL,1,0,2,0,0,,0,0,0.00%,0
1452,Anthony Johnson,2016,2016,1,NWE,NFL,2,0,0,0,0,,0,0,0.00%,
1453,Bruce Johnson,2009,2011,3,TOT,NFL,38,5,0,0,0,,0,0,0.00%,
1454,Jason Johnson,1989,1989,1,PIT,NFL,14,0,,0,0,,0,0,,
1455,Tyrone Johnson,1994,1994,1,NOR,NFL,1,0,,0,0,,0,0,0.00%,
1456,Chandler Jones,2014,2014,1,2TM,NFL,0,,,0,0,,0,,0.00%,
1457,Mike Jones,1989,1989,1,NOR,NFL,3,0,,0,0,,0,0,,
1458,Nate Jones,2009,2009,1,RAM,NFL,1,0,,0,0,,0,0,0.00%,
1459,Onrea Jones,2010,2010,1,CRD,NFL,2,0,,0,0,,0,0,0.00%,
1460,Seantavius Jones,2014,2015,2,NOR,NFL,3,0,1,0,0,,0,0,0.00%,0
1461,James Jordan,2002,2003,2,SFO,NFL,7,0,2,0,0,,0,0,0.00%,0
1462,Kevin Jordan,1996,1996,1,CRD,NFL,1,0,,0,0,,0,0,0.00%,
1463,Jeremy Kelley,2014,2014,1,DEN,NFL,0,,,0,0,,0,,0.00%,
1464,Tom Kennedy,2019,2019,1,DET,NFL,1,0,0,0,0,,0,0,0.00%,
1465,Ethan Kilmer,2006,2006,1,CIN,NFL,16,0,0,0,0,,0,0,0.00%,
1466,Kevin Knox,1994,1994,1,CRD,NFL,2,0,,0,0,,0,0,0.00%,
1467,Travis Labhart,2014,2014,1,HTX,NFL,0,,,0,0,,0,,0.00%,
1468,Chris Lacy,2018,2019,2,DET,NFL,3,0,1,0,0,,0,0,0.00%,0
1469,Anthony Ladd,1998,1998,1,NWE,NFL,3,0,10,0,0,,0,0,0.00%,0
1470,Jake Lampman,2016,2016,1,NOR,NFL,6,0,0,0,0,,0,0,0.00%,
1471,Ryan Lankford,2014,2014,1,CLT,NFL,0,,,0,0,,0,,0.00%,
1472,Rashad Lawrence,2014,2014,1,CHI,NFL,0,,,0,0,,0,,0.00%,
1473,Alec Lemon,2014,2014,1,RAV,NFL,0,,,0,0,,0,,0.00%,
1474,Lance Lenoir,2017,2018,2,DAL,NFL,8,0,0,0,0,,0,0,0.00%,
1475,Josh Lenz,2014,2014,1,CLT,NFL,0,,,0,0,,0,,0.00%,
1476,Dezmin Lewis,2015,2016,2,BUF,NFL,2,0,1,0,0,,0,0,0.00%,0
1477,Lance Lewis,2013,2014,2,TOT,NFL,3,0,,0,0,,0,0,0.00%,
1478,Colin Lockett,2014,2014,1,2TM,NFL,0,,,0,0,,0,,0.00%,
1479,Tony Lomack,1990,1991,2,TOT,NFL,4,0,,0,0,,0,0,,
1480,Corbin Louks,2014,2014,1,KAN,NFL,0,,,0,0,,0,,0.00%,
1481,Marcus Lucas,2014,2014,1,CAR,NFL,0,,,0,0,,0,,0.00%,
1482,Maurice Mann,2006,2006,1,MIN,NFL,1,0,0,0,0,,0,0,0.00%,
1483,John Matthews,2010,2010,1,JAX,NFL,3,0,1,0,0,,0,0,0.00%,0
1484,Grant Mattos,2003,2003,1,SDG,NFL,6,0,1,0,0,,0,0,0.00%,0
1485,Vince Mayle,2015,2017,3,TOT,NFL,23,0,2,0,0,,0,0,0.00%,0
1486,Damon Mays,1992,1993,2,OTI,NFL,2,0,,0,0,,0,0,0.00%,
1487,Riley McCarron,2018,2018,1,NWE,NFL,1,0,1,0,0,,0,0,0.00%,0
1488,Phil McGeoghan,2001,2001,1,DEN,NFL,2,0,,0,0,,0,0,0.00%,
1489,Kaipo McGuire,1997,1998,2,CLT,NFL,4,0,,0,0,,0,0,0.00%,
1490,Kenny McKinley,2009,2009,1,DEN,NFL,8,0,0,0,0,,0,0,0.00%,
1491,Reggie McNeal,2006,2006,1,CIN,NFL,7,0,0,0,0,,0,0,0.00%,
1492,Marvin McNutt,2012,2014,3,TOT,NFL,5,0,3,0,0,,0,0,0.00%,0
1493,Kerry Meier,2011,2012,2,ATL,NFL,12,0,1,0,0,,0,0,0.00%,0
1494,Eddie Miller,1992,1993,2,CLT,NFL,15,0,,0,0,,0,0,0.00%,
1495,Scott Miller,2019,2019,1,TAM,NFL,2,0,1,0,0,,0,0,0.00%,0
1496,Frank Miotke,1991,1991,1,OTI,NFL,8,0,,0,0,,0,0,,
1497,Steven Mitchell,2018,2018,1,HTX,NFL,1,0,0,0,0,,0,0,0.00%,
1498,T.J. Moe,2014,2014,1,RAM,NFL,0,,,0,0,,0,,0.00%,
1499,Kashif Moore,2012,2012,1,2TM,NFL,,,,0,0,,0,,0.00%,
1500,J.J. Moses,2002,2005,4,TOT,NFL,34,0,0,0,0,,0,0,0.00%,
1501,Kendrick Mosley,2006,2006,1,CLE,NFL,1,0,,0,0,,0,0,0.00%,
1502,Dale Moss,2012,2012,1,CHI,NFL,,,,0,0,,0,,0.00%,
1503,Will Murphy,2014,2014,1,PHI,NFL,0,,,0,0,,0,,0.00%,
1504,Ben Nelson,2004,2004,1,MIN,NFL,3,0,0,0,0,,0,0,0.00%,
1505,Uzoma Nwachukwu,2014,2014,1,HTX,NFL,0,,,0,0,,0,,0.00%,
1506,Bobby Olive,1995,1996,2,CLT,NFL,2,0,,0,0,,0,0,0.00%,
1507,Gunner Olszewski,2019,2019,1,NWE,NFL,4,0,0,0,0,,0,0,0.00%,
1508,Chad Owens,2005,2007,3,JAX,NFL,6,0,3,0,0,,0,0,0.00%,0
1509,Darrick Owens,1992,1992,1,PIT,NFL,3,0,,0,0,,0,0,0.00%,
1510,Tobais Palmer,2013,2014,2,TOT,NFL,1,0,,0,0,,0,0,0.00%,
1511,Cord Parks,2009,2009,1,RAM,NFL,2,0,0,0,0,,0,0,0.00%,
1512,Rich Parson,2005,2005,1,WAS,NFL,1,0,0,0,0,,0,0,0.00%,
1513,Solomon Patton,2014,2014,1,2TM,NFL,13,0,0,0,0,,0,0,0.00%,
1514,Andrew Peacock,2014,2014,1,DET,NFL,0,,,0,0,,0,,0.00%,
1515,Anwar Phillips,2008,2008,1,RAV,NFL,1,0,,0,0,,0,0,0.00%,
1516,Mareno Philyaw,2000,2000,1,ATL,NFL,1,0,,0,0,,0,0,0.00%,
1517,Chad Plummer,1999,2000,2,CLT,NFL,4,0,,0,0,,0,0,0.00%,
1518,Royce Pollard,2012,2012,1,NYJ,NFL,,,,0,0,,0,,0.00%,
1519,Quron Pratt,2014,2014,1,PHI,NFL,0,,,0,0,,0,,0.00%,
1520,De'Andre Presley,2012,2014,3,TOT,NFL,8,0,1,0,0,,0,0,0.00%,0
1521,Julius Pruitt,2011,2011,1,MIA,NFL,9,0,0,0,0,,0,0,0.00%,
1522,Maurice Purify,2009,2009,1,CIN,NFL,5,0,1,0,0,,0,0,0.00%,0
1523,Latario Rachal,1997,1998,2,SDG,NFL,25,0,1,0,0,,0,0,0.00%,0
1524,Jamaica Rector,2006,2007,2,TOT,NFL,3,0,0,0,0,,0,0,0.00%,
1525,Bert Reed,2012,2012,1,PIT,NFL,,,,0,0,,0,,0.00%,
1526,Kerry Reed,2007,2007,1,MIA,NFL,1,0,,0,0,,0,0,0.00%,
1527,Tevin Reese,2014,2014,1,CIN,NFL,0,,,0,0,,0,,0.00%,
1528,Keenan Reynolds,2018,2018,1,SEA,NFL,2,0,0,0,0,,0,0,0.00%,
1529,Jerry Rice,2014,2014,1,WAS,NFL,0,,,0,0,,0,,0.00%,
1530,Paul Richardson,1993,1993,1,PHI,NFL,1,0,,0,0,,0,0,0.00%,
1531,Rico Richardson,2014,2015,2,OTI,NFL,6,0,5,0,0,,0,0,0.00%,0
1532,Brandon Rideau,2008,2008,1,CHI,NFL,2,0,0,0,0,,0,0,0.00%,
1533,Eron Riley,2011,2011,1,NYJ,NFL,1,0,,0,0,,0,0,0.00%,
1534,Phillip Riley,1996,1996,1,NYJ,NFL,1,0,,0,0,,0,0,0.00%,
1535,Gerrell Robinson,2012,2014,3,TOT,NFL,3,0,1,0,0,,0,0,0.00%,0
1536,Kevin Robinson,2008,2008,1,KAN,NFL,8,0,0,0,0,,0,0,0.00%,
1537,James Rodgers,2012,2012,1,ATL,NFL,,,,0,0,,0,,0.00%,
1538,Barry Rose,1993,1993,1,DEN,NFL,3,0,,0,0,,0,0,0.00%,
1539,Micah Ross,2001,2004,4,TOT,NFL,45,0,6,0,0,,0,0,0.00%,0
1540,Eugene Rowell,1990,1990,1,CLE,NFL,3,0,,0,0,,0,0,,
1541,Alonzo Russell,2018,2018,1,NYG,NFL,1,0,0,0,0,,0,0,0.00%,
1542,Larry Ryans,1996,1996,1,TAM,NFL,3,0,,0,0,,0,0,0.00%,
1543,P.K. Sam,2004,2004,1,NWE,NFL,2,0,,0,0,,0,0,0.00%,
1544,Chris Sanders,1997,1997,1,WAS,NFL,1,0,,0,0,,0,0,0.00%,
1545,Jake Schifino,2003,2004,2,OTI,NFL,14,0,2,0,0,,0,0,0.00%,0
1546,Da'Mari Scott,2018,2018,1,BUF,NFL,3,0,0,0,0,,0,0,0.00%,
1547,Rashawn Scott,2016,2017,2,MIA,NFL,3,0,0,0,0,,0,0,0.00%,
1548,Tray Session,2012,2012,1,RAI,NFL,,,,0,0,,0,,0.00%,
1549,Larry Shannon,1999,1999,1,MIA,NFL,2,0,,0,0,,0,0,0.00%,
1550,Tyrone Shavers,1991,1991,1,CLE,NFL,1,0,,0,0,,0,0,,
1551,Darrius Shepherd,2019,2019,1,GNB,NFL,2,0,0,0,0,,0,0,0.00%,
1552,Sam Simmons,2003,2003,1,MIA,NFL,11,0,2,0,0,,0,0,0.00%,0
1553,Cam Sims,2018,2018,1,WAS,NFL,1,0,0,0,0,,0,0,0.00%,
1554,Bobby Sippio,2007,2007,1,KAN,NFL,9,0,0,0,0,,0,0,0.00%,
1555,Justin Skaggs,2002,2002,1,WAS,NFL,1,0,,0,0,,0,0,0.00%,
1556,Nathan Slaughter,2014,2014,1,JAX,NFL,0,,,0,0,,0,,0.00%,
1557,Emanuel Smith,2000,2000,1,JAX,NFL,1,0,,0,0,,0,0,0.00%,
1558,Marcus Smith,2008,2010,3,RAV,NFL,21,0,4,0,0,,0,0,0.00%,0
1559,Michael Smith,1992,1992,1,KAN,NFL,2,0,1,0,0,,0,0,0.00%,0
1560,Richard Smith,2004,2004,1,KAN,NFL,4,0,2,0,0,,0,0,0.00%,0
1561,Rodney Smith,2013,2014,2,TOT,NFL,8,0,1,0,0,,0,0,0.00%,0
1562,Taj Smith,2010,2010,1,CLT,NFL,5,0,0,0,0,,0,0,0.00%,
1563,Tevaun Smith,2016,2016,1,CLT,NFL,2,0,0,0,0,,0,0,0.00%,
1564,Ryan Spadola,2013,2014,2,2TM,NFL,4,0,1,0,0,,0,0,0.00%,0
1565,Evan Spencer,2015,2015,1,TAM,NFL,1,0,0,0,0,,0,0,0.00%,
1566,Tim Stallworth,1990,1990,1,DEN,NFL,1,0,,0,0,,0,0,,
1567,Kendrick Starling,2004,2004,1,HTX,NFL,8,0,0,0,0,,0,0,0.00%,
1568,Josh Stewart,2014,2014,1,OTI,NFL,0,,,0,0,,0,,0.00%,
1569,Tommy Streeter,2012,2014,3,TOT,NFL,2,0,1,0,0,,0,0,0.00%,0
1570,Chris Summers,2012,2012,1,MIN,NFL,,,,0,0,,0,,0.00%,
1571,Charles Swann,1994,1994,1,DEN,NFL,13,0,,0,0,,0,0,0.00%,
1572,Julian Talley,2013,2014,2,NYG,NFL,4,0,2,0,0,,0,0,0.00%,0
1573,Gene Taylor,1991,1991,1,NWE,NFL,1,0,,0,0,,0,0,,
1574,Corey Thomas,1998,1998,1,DET,NFL,1,0,,0,0,,0,0,0.00%,
